ID,Play Frequency,Time Since Played,Latency,Infractions,Skill Level,Role
Player 4417,6,3,99,4,30,3
Player 500,21,15,15,3,58,1
Player 4674,4,2,87,5,67,3
Player 2396,1,1,152,1,70,3
Player 3929,6,15,110,5,8,3
Player 6180,9,23,41,0,73,3
Player 8922,13,7,192,2,69,3
Player 8650,20,22,200,2,32,2
Player 471,22,8,200,3,96,4
Player 863,16,19,99,1,29,0
Player 6363,7,15,175,0,52,2
Player 6700,14,15,15,5,70,3
Player 488,10,21,40,2,33,1
Player 4130,14,6,127,5,68,4
Player 9725,22,8,25,1,3,0
Player 2042,12,4,19,1,21,0
Player 6393,7,22,0,4,31,0
Player 517,14,23,159,0,71,3
Player 5966,7,8,144,4,63,0
Player 7974,6,0,103,3,26,0
Player 9471,23,11,72,0,98,4
Player 3942,11,8,41,2,75,0
Player 9485,7,8,136,1,35,1
Player 4833,7,22,76,2,32,4
Player 5276,18,13,40,0,32,0
Player 8933,0,15,77,0,33,3
Player 320,11,13,194,2,94,1
Player 5929,20,11,191,1,30,1
Player 6506,7,10,63,3,66,2
Player 5268,12,20,5,1,13,3
Player 3161,10,12,66,1,66,4
Player 3712,21,5,26,2,9,3
Player 4363,19,9,47,4,33,1
Player 3805,8,23,151,0,56,2
Player 2733,20,18,200,3,13,4
Player 9395,14,11,91,3,50,2
Player 1408,19,22,157,1,50,2
Player 2472,20,18,141,4,29,3
Player 536,19,16,78,4,71,4
Player 9558,0,2,76,3,10,3
Player 6948,17,17,56,1,87,2
Player 7534,23,10,63,0,95,3
Player 6844,16,12,149,4,29,3
Player 3573,6,23,21,5,88,2
Player 4684,8,7,1,5,77,0
Player 3882,17,11,3,2,36,2
Player 2053,0,19,194,2,9,3
Player 4496,12,17,34,4,84,4
Player 5040,24,7,125,0,77,0
Player 4424,17,4,71,0,60,3
Player 6947,10,12,158,2,80,3
Player 1977,24,12,81,2,11,1
Player 3752,14,17,198,3,0,4
Player 6144,18,22,124,2,31,4
Player 7139,22,17,43,0,71,1
Player 7824,15,1,106,2,19,3
Player 4306,7,21,196,1,67,3
Player 3304,13,22,50,4,46,4
Player 9612,6,6,81,3,46,0
Player 1047,23,16,148,5,35,1
Player 1087,18,12,179,2,92,4
Player 2405,15,12,47,5,8,3
Player 3356,10,10,165,0,68,4
Player 9057,24,8,198,0,6,3
Player 390,4,12,81,0,78,0
Player 4005,1,21,20,1,25,4
Player 3576,20,7,26,1,0,4
Player 1633,12,24,71,3,9,4
Player 4399,9,3,88,4,32,3
Player 2737,1,1,82,2,13,4
Player 7856,15,16,53,5,79,4
Player 8621,0,11,140,1,93,2
Player 9741,4,15,173,3,31,3
Player 3178,0,3,112,3,14,2
Player 7797,17,9,100,3,95,2
Player 5724,6,14,88,3,11,3
Player 9400,18,16,61,0,69,0
Player 8372,16,2,50,2,63,2
Player 8877,21,0,191,1,24,2
Player 4875,11,5,24,0,2,1
Player 9397,21,24,63,3,89,2
Player 805,12,14,139,3,23,0
Player 4528,10,9,66,1,67,2
Player 5797,0,17,127,4,64,3
Player 6154,11,13,105,1,1,0
Player 3667,2,17,137,5,45,4
Player 7563,20,23,159,1,18,0
Player 6224,22,5,37,5,33,4
Player 2126,12,21,17,3,8,0
Player 4010,5,5,21,4,7,3
Player 8804,12,1,190,0,60,4
Player 481,4,23,169,0,4,3
Player 9164,5,15,113,3,30,3
Player 4076,6,15,56,1,8,4
Player 6517,2,7,157,4,58,1
Player 1705,22,19,175,2,70,3
Player 6302,5,7,136,0,28,3
Player 8033,12,19,192,5,100,2
Player 2297,8,19,109,2,85,3
Player 3825,20,2,116,4,31,2
Player 774,4,6,66,5,20,3
Player 817,21,6,187,5,83,0
Player 947,3,7,197,2,32,1
Player 311,4,18,55,4,42,0
Player 376,13,21,23,1,69,4
Player 6803,3,23,44,4,60,1
Player 2944,9,3,132,3,36,2
Player 4233,20,23,82,5,21,0
Player 758,6,6,64,3,66,1
Player 4488,3,9,41,4,44,0
Player 5183,11,1,52,3,8,4
Player 3874,14,21,16,5,10,3
Player 1741,20,23,37,4,41,4
Player 1461,11,4,122,0,78,3
Player 3196,14,8,86,0,39,3
Player 2786,17,7,4,1,74,1
Player 4843,11,5,68,4,0,0
Player 7961,13,20,75,5,94,1
Player 2202,11,18,71,4,78,0
Player 6265,21,13,173,5,34,3
Player 5318,19,8,188,0,9,1
Player 103,3,4,117,4,22,3
Player 1877,22,16,72,2,35,0
Player 6625,19,1,2,3,14,1
Player 2639,3,17,151,5,63,4
Player 1418,23,0,161,4,43,4
Player 8498,21,18,71,5,19,3
Player 1956,23,17,179,5,90,2
Player 8500,16,18,32,3,41,1
Player 8386,7,10,100,3,76,3
Player 3967,3,17,92,1,81,3
Player 6431,6,12,13,3,47,1
Player 2156,20,20,37,1,80,4
Player 6664,7,17,147,0,85,1
Player 6493,13,3,129,5,91,1
Player 1644,7,14,194,3,45,3
Player 8470,14,14,129,4,41,2
Player 4766,11,6,43,0,4,1
Player 6632,10,18,155,0,63,3
Player 7173,0,3,9,1,26,1
Player 2560,21,17,145,1,16,0
Player 1871,8,7,64,3,93,1
Player 2644,9,16,140,2,83,1
Player 7801,8,24,15,3,21,3
Player 1685,9,0,163,2,68,0
Player 5869,10,12,120,1,86,3
Player 6091,7,15,168,1,40,2
Player 8271,24,2,20,5,30,1
Player 8009,4,0,92,2,57,4
Player 8356,24,18,115,2,79,1
Player 1243,6,3,90,1,17,1
Player 7586,22,13,138,4,37,4
Player 8276,10,14,25,3,71,1
Player 5445,5,14,43,5,43,1
Player 9275,16,24,76,1,100,1
Player 6874,15,18,0,4,68,2
Player 8304,7,13,188,3,81,2
Player 7858,19,16,75,5,65,0
Player 2071,5,24,48,0,70,3
Player 3788,13,2,154,2,41,1
Player 6584,10,12,77,0,25,2
Player 8744,7,9,196,4,58,2
Player 8455,14,16,190,4,75,2
Player 9405,2,16,38,4,100,3
Player 2271,13,16,9,1,43,3
Player 2956,19,24,2,2,40,4
Player 9399,15,1,40,5,21,2
Player 9310,7,15,174,1,3,2
Player 4956,21,23,21,2,54,2
Player 7160,23,1,166,1,13,3
Player 2589,7,4,176,2,88,2
Player 3183,0,14,195,0,6,1
Player 2605,17,18,104,2,5,3
Player 5144,7,5,10,1,88,1
Player 7936,3,8,85,4,13,3
Player 1685,9,0,163,2,68,0
Player 3956,5,2,79,5,93,0
Player 5449,7,10,7,3,37,3
Player 7279,14,2,68,3,31,0
Player 8674,23,16,98,1,45,3
Player 4610,24,3,105,2,40,1
Player 9758,15,12,2,3,99,2
Player 2953,2,0,18,2,28,4
Player 246,8,16,157,0,80,4
Player 4315,11,0,119,5,97,4
Player 3542,6,2,119,2,12,2
Player 3963,15,24,2,4,98,2
Player 1091,3,24,162,2,30,4
Player 1249,14,17,100,1,70,0
Player 4971,9,8,91,5,63,0
Player 8544,22,0,120,1,74,2
Player 5266,1,5,150,0,6,2
Player 2965,10,14,47,0,23,4
Player 4581,5,4,95,2,77,2
Player 9518,14,1,200,3,20,1
Player 7584,24,7,101,0,79,2
Player 3967,3,17,92,1,81,3
Player 5843,16,2,158,3,3,2
Player 7250,14,8,33,3,94,3
Player 833,20,6,87,1,35,3
Player 7749,17,1,68,2,44,4
Player 3477,17,12,6,3,98,0
Player 9739,4,22,66,4,75,1
Player 7297,4,10,168,0,84,0
Player 5151,22,7,143,1,0,3
Player 8067,0,7,4,2,20,1
Player 8255,19,1,48,3,65,2
Player 7821,24,24,107,2,22,4
Player 7786,3,23,40,5,28,4
Player 4673,22,12,172,3,41,1
Player 1482,18,12,29,3,6,4
Player 6783,13,3,114,0,17,2
Player 1178,2,6,2,4,70,0
Player 1203,6,11,143,2,53,0
Player 3513,4,4,162,2,0,3
Player 3660,3,22,85,0,49,2
Player 2050,20,17,175,2,5,0
Player 8555,9,17,101,5,20,0
Player 3003,20,14,109,3,45,3
Player 457,13,7,67,3,70,0
Player 9,14,20,179,5,68,2
Player 5141,5,10,110,2,95,3
Player 2295,0,14,58,3,1,4
Player 9957,19,8,48,1,91,4
Player 6946,8,8,122,0,23,4
Player 1100,11,23,142,4,10,3
Player 2666,8,0,70,4,41,3
Player 819,10,6,127,0,99,3
Player 7564,21,12,11,1,60,3
Player 3875,0,21,171,3,46,4
Player 7778,6,3,68,3,94,3
Player 2234,7,23,195,3,82,2
Player 7761,2,10,92,3,72,4
Player 149,13,10,184,0,43,4
Player 6079,18,12,187,4,5,2
Player 3735,16,3,151,5,72,0
Player 3814,22,2,41,0,67,0
Player 4526,2,9,9,2,40,0
Player 9499,11,3,87,3,55,0
Player 9157,6,5,38,4,15,4
Player 1067,0,6,47,0,34,1
Player 7821,24,24,107,2,22,4
Player 4410,0,5,36,3,37,0
Player 8672,11,11,174,5,63,1
Player 6768,15,15,71,0,98,1
Player 1728,10,4,76,0,45,0
Player 1644,7,14,194,3,45,3
Player 3270,3,24,187,3,2,1
Player 6650,20,15,49,5,17,0
Player 8120,22,22,154,0,10,4
Player 1039,3,8,26,3,80,2
Player 3339,3,9,55,5,61,0
Player 6168,18,9,16,1,14,2
Player 5639,4,19,98,1,87,0
Player 537,15,14,125,1,46,3
Player 3265,7,5,164,3,59,3
Player 8329,7,16,112,4,57,2
Player 2787,18,17,3,0,16,0
Player 3949,2,3,196,1,86,1
Player 5413,3,0,100,5,32,2
Player 9328,16,9,66,3,53,1
Player 15,9,21,15,0,19,2
Player 973,4,20,185,1,24,2
Player 5873,19,10,55,0,30,3
Player 5064,16,23,197,0,31,4
Player 8386,7,10,100,3,76,3
Player 1788,20,6,169,2,83,0
Player 5393,8,16,2,4,79,2
Player 8217,17,22,39,3,14,2
Player 7537,12,11,107,1,44,2
Player 5639,4,19,98,1,87,0
Player 5238,8,20,70,4,31,2
Player 847,9,8,118,1,41,2
Player 2902,24,24,57,1,8,3
Player 279,2,2,155,5,62,4
Player 8214,13,19,177,3,41,0
Player 4890,22,24,185,5,35,3
Player 388,20,8,96,0,64,1
Player 2872,1,18,26,2,3,0
Player 2603,5,24,187,4,70,0
Player 3029,9,12,67,2,70,2
Player 4739,0,13,34,5,72,2
Player 5927,24,18,134,5,71,3
Player 6397,12,23,30,3,32,0
Player 8470,14,14,129,4,41,2
Player 8159,13,2,82,1,92,0
Player 6561,4,14,124,0,49,0
Player 5351,4,6,180,2,24,3
Player 9449,18,5,159,4,53,1
Player 3811,23,1,50,0,62,4
Player 778,21,2,40,3,48,3
Player 3640,10,24,34,3,70,4
Player 2865,3,20,196,0,8,3
Player 5311,16,0,124,2,0,0
Player 8308,22,5,182,1,15,4
Player 8914,5,15,124,2,50,2
Player 7830,24,13,130,0,53,1
Player 1519,17,5,108,1,29,4
Player 2225,20,9,187,2,29,4
Player 9917,11,24,133,2,14,4
Player 7346,16,5,103,0,52,3
Player 3488,18,15,126,3,71,3
Player 6422,9,22,6,5,13,1
Player 5388,11,0,177,5,55,0
Player 7602,2,21,1,1,18,4
Player 2121,15,1,167,5,75,2
Player 3841,6,20,79,2,44,0
Player 709,23,16,133,5,87,2
Player 7236,16,11,79,3,59,2
Player 6932,12,21,37,1,3,2
Player 2815,8,9,21,0,75,0
Player 7579,23,13,39,1,93,2
Player 5609,23,15,77,4,52,2
Player 4595,1,5,86,4,17,3
Player 4684,8,7,1,5,77,0
Player 571,19,21,187,3,2,3
Player 8831,14,15,175,1,91,4
Player 7893,8,17,178,3,9,1
Player 841,12,23,141,5,85,4
Player 9935,1,16,83,5,31,0
Player 6722,21,3,7,3,78,3
Player 5488,6,19,109,0,26,2
Player 9602,17,8,30,3,77,4
Player 1198,11,0,137,1,16,0
Player 3964,0,10,34,1,31,2
Player 546,20,8,71,1,41,1
Player 2437,24,1,65,1,23,1
Player 9754,24,7,15,5,46,1
Player 852,4,2,159,1,87,1
Player 215,23,9,10,2,19,2
Player 1115,12,3,151,2,80,3
Player 7010,5,24,76,4,47,0
Player 6986,22,12,6,4,58,0
Player 7217,2,24,197,3,49,4
Player 6692,3,14,44,0,70,1
Player 8241,8,12,170,0,64,3
Player 7678,13,22,133,1,61,4
Player 4105,15,6,53,5,59,4
Player 1625,24,12,103,1,8,2
Player 3777,20,13,35,0,16,2
Player 2110,14,17,76,0,65,2
Player 6340,18,3,192,0,20,3
Player 8865,21,15,143,5,65,3
Player 51,18,15,94,5,91,1
Player 8250,16,7,92,0,88,2
Player 8578,13,10,176,0,48,2
Player 1863,20,20,73,1,23,3
Player 2455,4,0,126,0,4,4
Player 5211,24,3,113,2,23,4
Player 6134,2,1,127,0,66,3
Player 980,3,1,151,4,33,0
Player 7375,23,5,49,4,13,4
Player 1865,22,23,127,0,56,4
Player 3395,8,8,109,1,6,0
Player 8598,18,17,200,4,58,0
Player 577,24,15,15,4,94,2
Player 8403,15,12,199,3,41,3
Player 5361,20,10,113,3,89,0
Player 4820,1,13,1,2,44,4
Player 1374,21,2,148,5,15,3
Player 6661,4,0,97,2,19,0
Player 8128,1,15,109,0,78,2
Player 6386,13,23,22,2,54,1
Player 4629,15,19,11,2,38,2
Player 7920,22,16,9,5,80,3
Player 4083,8,2,58,2,36,2
Player 6846,18,21,45,2,27,4
Player 6981,19,15,64,3,49,0
Player 8013,14,6,31,0,1,4
Player 6187,14,6,179,2,33,2
Player 7873,4,11,194,0,98,4
Player 8688,0,1,39,5,37,2
Player 3046,0,21,152,1,29,3
Player 4011,3,14,104,5,33,4
Player 9226,23,12,69,4,71,2
Player 6856,2,14,86,0,31,2
Player 5768,8,23,147,5,82,0
Player 9816,19,17,114,4,14,2
Player 4261,10,14,18,0,56,4
Player 7312,0,7,167,3,95,3
Player 650,8,2,158,1,32,1
Player 1262,16,23,33,1,76,0
Player 9168,3,9,161,3,22,1
Player 6865,2,11,147,0,66,0
Player 9249,15,9,65,3,49,1
Player 7833,2,5,157,1,27,1
Player 4277,8,15,193,2,52,4
Player 2983,1,14,49,2,11,1
Player 3634,16,15,98,4,48,4
Player 3913,11,15,114,1,76,4
Player 2078,11,3,21,5,57,4
Player 1955,24,11,172,3,6,3
Player 9785,1,1,47,1,41,2
Player 1755,16,4,149,3,34,3
Player 4205,4,2,5,5,5,2
Player 6490,14,12,2,5,100,0
Player 2689,18,17,178,2,9,4
Player 1567,3,7,129,0,77,2
Player 5316,17,10,97,4,1,2
Player 1056,10,19,164,1,27,1
Player 230,1,17,18,1,14,3
Player 7597,6,13,163,2,56,2
Player 4301,3,22,127,1,27,3
Player 4023,10,18,21,0,65,4
Player 4885,21,7,2,1,5,3
Player 4290,9,22,199,1,19,0
Player 9750,2,19,160,3,70,2
Player 5230,10,15,67,3,78,4
Player 5415,15,19,53,2,79,1
Player 6386,13,23,22,2,54,1
Player 5562,2,6,41,5,92,4
Player 7795,16,18,63,3,37,2
Player 4021,13,13,48,5,36,1
Player 131,1,14,78,2,53,1
Player 9397,21,24,63,3,89,2
Player 9332,12,21,158,3,99,0
Player 2333,23,13,182,1,98,3
Player 8904,5,3,123,0,73,0
Player 1105,19,0,82,3,60,2
Player 433,21,8,13,1,17,4
Player 6689,15,12,10,1,59,1
Player 4345,20,5,116,5,80,0
Player 574,5,17,106,5,78,2
Player 9902,20,4,73,0,34,3
Player 8123,9,9,181,2,79,0
Player 7057,2,16,157,1,97,0
Player 8169,2,20,21,5,97,4
Player 7918,4,21,53,1,51,1
Player 4716,23,5,195,0,84,0
Player 5294,23,12,181,2,39,2
Player 642,22,6,106,3,25,4
Player 7742,6,8,190,4,7,2
Player 8630,9,11,84,4,84,0
Player 9462,13,23,88,3,46,0
Player 5903,18,1,199,2,20,3
Player 1177,18,22,161,4,35,3
Player 2765,18,11,41,2,25,2
Player 3689,16,17,112,4,92,3
Player 3660,3,22,85,0,49,2
Player 7170,12,17,120,5,75,2
Player 7249,2,21,22,4,64,2
Player 3779,5,17,197,3,54,0
Player 1202,12,24,35,3,39,3
Player 792,13,6,181,1,47,4
Player 2966,15,10,58,2,9,1
Player 3154,15,20,181,4,62,4
Player 2858,15,3,21,4,46,4
Player 7490,1,5,48,4,49,0
Player 2861,13,2,111,4,34,2
Player 7928,21,15,77,0,35,4
Player 6127,21,3,137,5,3,1
Player 2460,10,13,163,2,15,0
Player 6553,13,18,135,5,34,3
Player 2857,12,6,27,0,21,3
Player 4672,21,11,15,5,5,3
Player 1983,21,0,180,0,62,0
Player 1538,21,13,131,2,18,4
Player 4038,4,10,143,3,83,1
Player 7361,16,24,135,5,61,3
Player 2690,16,13,55,3,52,1
Player 636,18,6,61,3,73,4
Player 2295,0,14,58,3,1,4
Player 6158,10,14,82,3,78,3
Player 9677,17,0,169,5,65,4
Player 3104,14,22,140,3,63,2
Player 1464,17,16,45,0,42,1
Player 4532,2,23,76,1,32,1
Player 3146,3,15,122,2,7,2
Player 6547,19,9,178,0,0,3
Player 5287,6,8,11,1,89,3
Player 8608,6,6,103,0,51,4
Player 845,11,9,38,2,43,1
Player 2818,7,21,102,2,71,3
Player 1020,12,16,6,3,49,1
Player 4623,24,19,160,4,64,3
Player 673,12,7,17,1,90,1
Player 5028,11,0,35,5,19,3
Player 9306,21,14,152,3,6,0
Player 4338,19,21,174,5,57,0
Player 3637,0,18,22,1,13,0
Player 3861,19,6,128,3,90,3
Player 5643,17,18,155,3,40,3
Player 5632,4,20,79,2,53,0
Player 8038,14,17,49,3,31,3
Player 2736,10,2,64,5,0,0
Player 2808,0,10,103,4,65,3
Player 8020,20,16,96,5,9,3
Player 3223,12,17,62,1,64,3
Player 9612,6,6,81,3,46,0
Player 8600,1,1,1,1,14,2
Player 8308,22,5,182,1,15,4
Player 16,8,8,111,5,12,2
Player 2551,21,8,111,3,89,1
Player 7285,11,21,151,4,33,0
Player 3184,6,5,21,4,85,4
Player 8369,14,8,131,5,17,1
Player 4896,13,2,30,4,15,2
Player 6453,15,9,177,2,76,2
Player 7540,13,5,164,1,47,0
Player 2737,1,1,82,2,13,4
Player 2486,20,11,98,2,76,4
Player 7878,12,17,60,0,1,3
Player 4925,4,16,16,1,55,1
Player 8245,10,6,24,2,45,0
Player 4870,22,9,0,4,90,1
Player 3165,2,3,121,0,51,4
Player 1589,2,23,80,4,25,0
Player 9067,21,22,158,2,83,2
Player 6261,18,21,9,1,90,2
Player 5261,20,23,17,5,29,3
Player 7563,20,23,159,1,18,0
Player 7015,2,11,172,4,20,3
Player 7385,5,16,15,1,25,1
Player 5189,23,1,78,1,30,3
Player 7999,17,16,74,2,12,0
Player 7261,11,15,149,3,57,4
Player 4019,21,16,56,0,85,3
Player 3580,9,21,181,5,51,1
Player 5898,5,4,25,2,58,3
Player 9033,22,3,197,2,8,2
Player 5703,16,6,46,3,66,1
Player 511,18,7,183,3,94,0
Player 6815,11,18,169,1,92,0
Player 8072,17,10,40,3,94,3
Player 7190,15,18,84,3,22,0
Player 5496,2,22,19,4,83,1
Player 8252,22,23,160,0,26,2
Player 5953,14,24,182,2,3,0
Player 5630,7,9,147,4,74,4
Player 303,6,4,166,3,39,4
Player 6787,19,9,128,3,49,0
Player 4776,21,13,39,3,51,3
Player 6666,0,7,113,0,50,1
Player 8794,6,20,144,1,100,4
Player 4174,13,19,40,0,78,1
Player 5802,11,4,139,5,43,2
Player 4047,1,12,195,1,92,0
Player 8990,15,4,95,1,43,0
Player 5457,6,14,84,1,78,3
Player 6921,22,11,49,0,44,0
Player 8921,16,11,78,5,63,3
Player 2494,17,14,28,1,26,2
Player 1819,19,6,98,2,75,3
Player 4974,10,10,131,2,76,0
Player 1998,2,21,139,3,26,1
Player 6239,6,3,116,1,20,4
Player 4969,7,1,19,3,83,4
Player 8365,5,23,134,3,39,1
Player 7502,14,11,196,1,59,2
Player 7613,18,24,2,5,99,0
Player 3633,18,0,45,4,66,3
Player 4752,7,19,30,0,59,3
Player 5195,14,23,108,4,19,4
Player 8480,8,6,143,1,47,4
Player 822,17,3,70,3,6,4
Player 2966,15,10,58,2,9,1
Player 5978,13,2,107,0,62,3
Player 3446,24,21,117,3,51,3
Player 4080,21,8,99,0,74,3
Player 2274,14,24,77,2,53,1
Player 8890,20,2,121,3,53,2
Player 8584,1,7,193,2,40,4
Player 721,20,9,189,1,71,3
Player 1407,3,10,199,2,80,0
Player 8333,12,16,60,2,57,4
Player 6429,4,13,178,1,73,2
Player 5848,15,9,171,3,61,0
Player 7728,12,4,38,5,5,3
Player 6127,21,3,137,5,3,1
Player 5311,16,0,124,2,0,0
Player 2829,8,19,78,4,95,1
Player 4598,15,23,159,1,45,3
Player 4662,4,0,162,2,61,1
Player 686,7,0,54,5,99,2
Player 1241,18,13,128,5,93,2
Player 7314,0,4,16,5,21,3
Player 5728,1,2,11,2,57,0
Player 2215,2,2,186,2,65,2
Player 3987,7,15,154,4,77,3
Player 2510,19,5,175,2,62,1
Player 3525,14,15,105,4,76,4
Player 8009,4,0,92,2,57,4
Player 2695,18,2,161,5,36,4
Player 5484,17,10,148,2,78,1
Player 7493,18,10,177,5,89,0
Player 4081,7,20,186,5,45,4
Player 4364,17,11,94,1,6,2
Player 1846,0,24,149,3,60,4
Player 4750,6,11,120,1,12,4
Player 2933,22,10,50,4,26,0
Player 4263,1,21,120,2,46,3
Player 8567,1,9,195,1,15,2
Player 7890,19,2,82,2,13,3
Player 8050,24,22,64,1,1,0
Player 378,9,12,66,3,23,4
Player 3837,1,13,95,3,29,4
Player 5133,17,18,7,0,52,4
Player 4253,21,4,153,4,97,0
Player 2586,16,5,116,2,44,4
Player 307,6,12,119,5,65,0
Player 8324,19,12,42,2,81,4
Player 6541,21,14,121,3,6,1
Player 4064,19,19,56,3,41,0
Player 1201,23,14,91,4,93,3
Player 2976,12,4,126,1,75,0
Player 708,11,9,192,5,11,1
Player 1530,1,5,19,4,98,4
Player 8602,8,10,30,2,13,0
Player 4055,9,4,188,0,70,3
Player 5115,3,0,69,5,22,4
Player 8571,15,24,74,1,61,0
Player 7786,3,23,40,5,28,4
Player 4910,8,4,116,3,92,3
Player 6797,6,23,153,5,81,1
Player 3914,18,24,116,2,64,0
Player 1670,21,11,144,1,7,1
Player 3733,7,10,128,5,28,4
Player 8051,4,4,172,3,12,1
Player 2401,15,6,146,1,82,2
Player 7417,16,9,4,1,37,4
Player 6876,10,23,181,4,78,3
Player 2715,13,22,188,5,46,3
Player 7966,15,0,170,5,2,1
Player 6846,18,21,45,2,27,4
Player 7596,5,3,192,5,39,1
Player 9392,20,11,48,0,55,4
Player 6798,9,19,135,1,3,4
Player 2152,10,10,107,3,61,3
Player 9899,24,0,128,0,16,1
Player 6533,10,21,50,4,33,4
Player 9120,20,10,120,1,95,4
Player 3144,0,22,147,1,53,2
Player 3266,23,13,27,3,81,4
Player 6208,23,24,41,3,26,1
Player 2487,10,1,109,2,81,2
Player 4321,0,19,24,0,40,0
Player 3998,7,11,53,4,8,3
Player 353,24,1,150,0,88,0
Player 1246,7,2,25,4,55,0
Player 2826,7,5,21,2,81,3
Player 9276,21,2,18,1,85,0
Player 5800,20,22,48,0,76,2
Player 9879,11,9,189,0,34,3
Player 7356,17,10,51,2,43,1
Player 5377,13,14,84,5,22,2
Player 8379,19,22,47,0,16,4
Player 1094,1,0,149,0,57,2
Player 7545,24,0,133,5,31,0
Player 8368,0,18,116,2,4,3
Player 6807,22,13,123,2,87,3
Player 7413,2,3,98,3,12,1
Player 4940,23,23,28,2,100,0
Player 1472,23,1,190,4,18,1
Player 1578,16,5,83,5,32,3
Player 5025,18,22,8,2,55,0
Player 1354,24,8,117,0,66,3
Player 3797,13,23,172,1,26,0
Player 8452,12,23,166,0,65,1
Player 2366,16,23,91,0,56,2
Player 6904,14,0,185,1,52,2
Player 3282,23,9,146,2,69,2
Player 8921,16,11,78,5,63,3
Player 7525,13,2,40,1,91,0
Player 372,22,9,124,3,25,3
Player 1657,21,8,72,5,55,4
Player 6390,18,16,97,3,31,0
Player 5848,15,9,171,3,61,0
Player 8473,18,3,78,0,47,1
Player 9287,14,2,125,5,55,1
Player 7627,8,9,140,5,4,0
Player 4217,5,0,22,4,65,0
Player 1052,16,12,108,0,95,2
Player 2426,21,24,51,4,87,4
Player 131,1,14,78,2,53,1
Player 9729,9,7,24,1,83,0
Player 7034,11,17,56,3,34,0
Player 5376,20,5,150,5,35,4
Player 4235,23,20,56,2,14,4
Player 9945,24,24,19,5,94,2
Player 3944,4,12,7,2,89,0
Player 8928,7,0,78,4,95,1
Player 1006,20,13,167,3,30,3
Player 6358,11,15,85,5,62,3
Player 656,2,15,41,4,13,1
Player 1060,21,18,43,1,37,2
Player 2515,4,8,123,0,77,0
Player 7765,21,3,157,4,71,2
Player 1435,14,0,72,3,99,3
Player 8113,17,7,57,0,90,0
Player 4129,24,24,140,5,76,2
Player 7808,18,9,137,1,4,1
Player 7408,14,14,88,0,8,4
Player 7366,13,18,105,4,69,1
Player 2983,1,14,49,2,11,1
Player 9050,13,6,131,0,17,3
Player 549,7,23,122,3,55,1
Player 2908,0,24,46,3,32,4
Player 6312,13,2,83,0,57,4
Player 1363,3,23,42,4,91,4
Player 3004,19,14,87,3,16,0
Player 5038,23,16,177,0,59,4
Player 6153,1,22,52,0,36,4
Player 818,8,21,140,0,55,0
Player 1787,8,7,183,5,54,4
Player 5493,17,22,183,0,14,0
Player 6517,2,7,157,4,58,1
Player 6054,10,3,125,5,59,0
Player 2949,12,10,123,4,98,0
Player 3150,7,3,122,2,3,2
Player 128,16,19,200,5,71,4
Player 3883,13,0,198,1,38,2
Player 5923,5,15,199,2,97,1
Player 8478,12,14,63,2,35,4
Player 6115,15,18,88,3,91,1
Player 9767,1,14,37,1,54,1
Player 7401,4,12,67,1,38,3
Player 5512,17,21,178,0,6,0
Player 5836,0,0,68,2,48,0
Player 3540,10,5,21,2,21,4
Player 5724,6,14,88,3,11,3
Player 9292,10,20,47,5,90,3
Player 3519,5,9,111,0,1,1
Player 6858,14,19,69,5,94,0
Player 5574,7,21,77,0,99,3
Player 805,12,14,139,3,23,0
Player 269,13,5,95,2,40,4
Player 8730,11,22,12,2,12,2
Player 8219,18,5,38,4,87,0
Player 7301,5,9,20,1,86,0
Player 6326,23,10,113,5,33,4
Player 5905,2,17,109,1,94,4
Player 5712,11,17,44,2,80,2
Player 7574,17,6,150,1,76,4
Player 5,10,20,80,4,83,3
Player 4286,19,10,56,4,45,3
Player 6130,3,16,71,0,33,0
Player 2076,4,22,182,3,20,1
Player 5508,0,6,8,1,39,1
Player 2389,24,17,170,0,100,2
Player 4741,1,23,63,2,47,4
Player 9954,8,12,54,4,91,0
Player 6549,2,20,123,1,35,0
Player 4705,8,17,168,4,38,0
Player 4958,23,24,53,0,48,3
Player 6528,14,19,98,5,48,4
Player 1740,16,18,29,5,2,4
Player 2756,12,22,125,5,32,3
Player 101,8,16,141,3,67,1
Player 616,21,13,2,1,65,0
Player 8660,22,0,196,5,78,1
Player 899,3,23,136,1,40,4
Player 752,23,0,100,0,54,3
Player 5069,16,24,194,1,4,0
Player 9602,17,8,30,3,77,4
Player 1169,15,2,139,1,75,4
Player 1373,0,9,35,5,95,2
Player 8622,21,22,22,0,96,0
Player 9275,16,24,76,1,100,1
Player 9634,16,2,178,3,10,3
Player 2947,8,21,121,5,86,0
Player 5829,16,9,145,4,42,1
Player 7211,13,6,81,5,10,0
Player 4134,20,9,89,1,27,2
Player 1120,6,18,94,5,63,2
Player 2149,11,20,32,2,81,1
Player 2751,19,5,109,4,36,2
Player 3276,12,13,80,5,2,1
Player 790,6,22,19,0,35,1
Player 3400,10,17,200,4,84,4
Player 676,6,23,70,3,84,2
Player 8994,16,8,144,1,45,4
Player 9026,21,9,176,0,86,1
Player 4705,8,17,168,4,38,0
Player 2366,16,23,91,0,56,2
Player 4706,10,1,195,0,59,0
Player 5074,9,2,42,3,30,2
Player 7594,3,14,180,4,17,4
Player 769,12,19,196,4,54,1
Player 2957,19,8,97,3,53,3
Player 7085,2,0,147,0,67,1
